coreid,no.metal,no.topology,LCD,PLD,PLD/LCD,Density (g/cm3),ASA (m2/cm3),ASA (m2/g),VF,PV (cm3/g),Has OMS,frac_C,frac_H,frac_O,frac_N,frac_halogen,frac_metal,H_over_C,O_over_C,N_over_C,NF3_uptake(mol/kg),CF4_uptake(mol/kg),Selectivity(NF3/CF4)
2016[Ga][nan]3[ASR]4,21,0,7.19627,7.06217,0.981365346,1.21035,1639.6,1354.65,0.5872,0.48515,0,0.444444444,0.222222222,0.277777778,0,0,0.055555556,0.5,0.625,0,3.060361526,1.282750097,2.385781559
2016[Ga][nan]3[ASR]1,21,0,7.194,7.0599,0.981359466,1.21033,1609.08,1329.45,0.591,0.488296,0,0.444444444,0.222222222,0.277777778,0,0,0.055555556,0.5,0.625,0,3.024704149,1.276281758,2.369934484
2021[Cd][pts]3[ASR]2,4,5,6.15209,5.43901,0.884091423,1.06943,1485.71,1389.25,0.55,0.514293,1,0.519480519,0.311688312,0.103896104,0.051948052,0,0.012987013,0.6,0.2,0.1,2.954980528,1.247858606,2.36804115
0000[Mn][ant]3[ASR]1,6,21,4.93691,4.59419,0.930580059,1.27009,555.539,437.401,0.4242,0.333992,0,0.510638298,0.340425532,0.085106383,0.042553191,0,0.021276596,0.666666667,0.166666667,0.083333333,1.172069296,0.504338445,2.323973725
2019[Cu][nan]3[ASR]9,2,0,8.3451,7.73082,0.926390337,1.06248,1141.03,1073.92,0.2806,0.264098,1,0.511627907,0.209302326,0.23255814,0.023255814,0,0.023255814,0.409090909,0.454545455,0.045454545,0.798039133,0.34464168,2.315561872
2023[Cu][nan]3[FSR]4,2,0,7.23864,4.50685,0.622610048,0.990781,1689.36,1705.08,0.592,0.597509,0,0.428571429,0.363636364,0.181818182,0,0,0.025974026,0.848484848,0.424242424,0,2.244169006,0.990178587,2.266428537
2006[Co][nan]3[ASR]6,3,0,5.1864,4.84916,0.934976091,1.17199,1449.67,1236.93,0.5272,0.449833,0,0.459770115,0.298850575,0.091954023,0.114942529,0,0.034482759,0.65,0.2,0.25,2.42572069,1.078565427,2.249025074
2014[Mn][gfy]3[ION]4,6,22,7.09066,6.25526,0.882183041,1.09954,830.773,755.564,0.2602,0.236644,0,0.512195122,0.317073171,0.048780488,0.097560976,0.008130081,0.016260163,0.619047619,0.095238095,0.19047619,2.117670044,0.942057812,2.247919414
2018[In][nan]2[ASR]1,7,0,5.93762,5.01373,0.844400618,1.20561,948.7,786.904,0.5376,0.445915,1,0.549019608,0.274509804,0.117647059,0.039215686,0,0.019607843,0.5,0.214285714,0.071428571,1.844104181,0.825936082,2.232744424
2013[CoNd][nan]3[FSR]1,70,0,6.18293,5.67621,0.918045328,1.6046,515.714,321.397,0.4038,0.251651,0,0.417391304,0.295652174,0.191304348,0.069565217,0,0.026086957,0.708333333,0.458333333,0.166666667,0.643310491,0.288690133,2.228377135
2020[Fe][hcb]2[ASR]1,9,12,7.95164,6.60155,0.830212384,1.26567,1535.82,1213.45,0.5964,0.471215,0,0.367346939,0,0.408163265,0,0.12244898,0.06122449,0,1.111111111,0,1.928445179,0.878251568,2.195777667
